<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.06.05	08:15:00	1.12659	1.12690	1.12648	1.12674	1756	9173000000	19
2017.06.05	08:30:00	1.12674	1.12701	1.12646	1.12651	1786	6443500000	19
2017.06.05	08:45:00	1.12651	1.12674	1.12624	1.12637	2156	8403000000	19
2017.06.05	09:00:00	1.12636	1.12788	1.12602	1.12760	3169	13313500000	19
2017.06.05	09:15:00	1.12760	1.12771	1.12695	1.12720	2517	7643000000	19
2017.06.05	09:30:00	1.12720	1.12729	1.12674	1.12705	2145	5610000000	19
2017.06.05	09:45:00	1.12705	1.12751	1.12638	1.12654	2866	9233500000	19
2017.06.05	10:00:00	1.12655	1.12696	1.12643	1.12660	2285	8108500000	19
2017.06.05	10:15:00	1.12660	1.12691	1.12642	1.12655	2118	8364000000	19
2017.06.05	10:30:00	1.12651	1.12701	1.12630	1.12685	2945	10696500000	19
2017.06.05	10:45:00	1.12685	1.12724	1.12671	1.12722	2046	7924500000	19
2017.06.05	11:00:00	1.12722	1.12722	1.12622	1.12627	2551	8906000000	19
2017.06.05	11:15:00	1.12627	1.12654	1.12620	1.12640	2435	9062000000	19
2017.06.05	11:30:00	1.12640	1.12666	1.12624	1.12627	2017	10797000000	19
2017.06.05	11:45:00	1.12627	1.12666	1.12621	1.12648	2057	8514000000	19
2017.06.05	12:00:00	1.12648	1.12672	1.12628	1.12635	2025	6929500000	19
2017.06.05	12:15:00	1.12635	1.12637	1.12434	1.12444	2891	10304500000	18
2017.06.05	12:30:00	1.12444	1.12483	1.12410	1.12424	2884	9954000000	19
2017.06.05	12:45:00	1.12424	1.12431	1.12353	1.12431	2893	10764500000	19
2017.06.05	13:00:00	1.12431	1.12434	1.12365	1.12415	2301	11193500000	19
2017.06.05	13:15:00	1.12415	1.12461	1.12414	1.12457	1981	7474000000	19
2017.06.05	13:30:00	1.12457	1.12475	1.12410	1.12424	2286	8949500000	19
2017.06.05	13:45:00	1.12426	1.12474	1.12382	1.12468	2530	7564500000	19
2017.06.05	14:00:00	1.12468	1.12512	1.12451	1.12491	2716	7999000000	18
2017.06.05	14:15:00	1.12491	1.12517	1.12461	1.12466	2472	9425000000	19
2017.06.05	14:30:00	1.12466	1.12501	1.12427	1.12458	2528	7977500000	19
2017.06.05	14:45:00	1.12458	1.12460	1.12408	1.12420	2672	9394500000	19
2017.06.05	15:00:00	1.12420	1.12475	1.12344	1.12466	2774	9547500000	18
2017.06.05	15:15:00	1.12466	1.12546	1.12465	1.12532	3062	10577000000	18
2017.06.05	15:30:00	1.12532	1.12556	1.12520	1.12529	2905	9757500000	19
2017.06.05	15:45:00	1.12529	1.12548	1.12471	1.12493	2850	10382500000	18
2017.06.05	16:00:00	1.12484	1.12535	1.12451	1.12485	3362	17678500000	19
2017.06.05	16:15:00	1.12485	1.12535	1.12466	1.12509	2887	10659000000	19
2017.06.05	16:30:00	1.12509	1.12514	1.12444	1.12480	2935	9610500000	18
2017.06.05	16:45:00	1.12480	1.12554	1.12429	1.12503	2939	9391500000	19
2017.06.05	17:00:00	1.12506	1.12519	1.12474	1.12506	2439	9681500000	19
2017.06.05	17:15:00	1.12506	1.12550	1.12495	1.12502	2288	7780500000	19
2017.06.05	17:30:00	1.12502	1.12542	1.12479	1.12519	2159	13147500000	19
2017.06.05	17:45:00	1.12520	1.12536	1.12491	1.12499	2092	7574000000	19
2017.06.05	18:00:00	1.12499	1.12520	1.12478	1.12500	1708	8784500000	19
2017.06.05	18:15:00	1.12500	1.12516	1.12494	1.12503	1549	4590860000	19
2017.06.05	18:30:00	1.12502	1.12526	1.12492	1.12523	1267	6335000000	20
2017.06.05	18:45:00	1.12523	1.12549	1.12515	1.12529	1822	10787100000	19
2017.06.05	19:00:00	1.12529	1.12594	1.12529	1.12572	1853	10478500000	19
2017.06.05	19:15:00	1.12572	1.12611	1.12553	1.12604	1561	12943000000	20
2017.06.05	19:30:00	1.12604	1.12645	1.12596	1.12597	1504	6200000000	20
2017.06.05	19:45:00	1.12598	1.12600	1.12570	1.12576	1326	4698000000	19
2017.06.05	20:00:00	1.12576	1.12579	1.12548	1.12555	1329	4458000000	20
2017.06.05	20:15:00	1.12554	1.12569	1.12523	1.12529	1376	5221500000	19
2017.06.05	20:30:00	1.12529	1.12551	1.12509	1.12546	1451	5810500000	19
2017.06.05	20:45:00	1.12546	1.12575	1.12521	1.12573	1489	6110000000	19
2017.06.05	21:00:00	1.12573	1.12577	1.12543	1.12543	1207	2663000000	19
2017.06.05	21:15:00	1.12543	1.12559	1.12528	1.12543	1416	3857000000	19
2017.06.05	21:30:00	1.12543	1.12577	1.12540	1.12550	1266	5546000000	19
2017.06.05	21:45:00	1.12550	1.12566	1.12539	1.12556	1609	4573000000	19
2017.06.05	22:00:00	1.12554	1.12591	1.12552	1.12556	1327	4445500000	21
2017.06.05	22:15:00	1.12556	1.12565	1.12550	1.12561	1033	5385000000	20
2017.06.05	22:30:00	1.12561	1.12576	1.12556	1.12559	888	2866000000	19
2017.06.05	22:45:00	1.12559	1.12561	1.12542	1.12543	981	2496000000	19
2017.06.05	23:00:00	1.12546	1.12576	1.12539	1.12566	509	1894000000	21
2017.06.05	23:15:00	1.12566	1.12568	1.12553	1.12553	522	774000000	25
2017.06.05	23:30:00	1.12553	1.12591	1.12544	1.12564	794	1012000000	24
2017.06.05	23:45:00	1.12564	1.12567	1.12532	1.12547	1856	2995000000	21
2017.06.06	00:00:00	1.12547	1.12588	1.12537	1.12581	809	1033500000	24
2017.06.06	00:15:00	1.12581	1.12597	1.12581	1.12592	912	1870000000	23
2017.06.06	00:30:00	1.12592	1.12601	1.12586	1.12588	896	1551000000	23
2017.06.06	00:45:00	1.12588	1.12589	1.12581	1.12584	642	931000000	24
2017.06.06	01:00:00	1.12584	1.12597	1.12582	1.12584	882	1147000000	21
2017.06.06	01:15:00	1.12584	1.12584	1.12573	1.12576	1130	2017000000	23
2017.06.06	01:30:00	1.12576	1.12587	1.12567	1.12574	1148	4131000000	21
2017.06.06	01:45:00	1.12574	1.12576	1.12552	1.12575	1141	2719000000	20
2017.06.06	02:00:00	1.12575	1.12600	1.12572	1.12588	1663	4469000000	21
2017.06.06	02:15:00	1.12588	1.12610	1.12581	1.12583	1379	6926000000	20
2017.06.06	02:30:00	1.12583	1.12610	1.12576	1.12608	1452	4164000000	21
2017.06.06	02:45:00	1.12608	1.12657	1.12605	1.12624	2441	8173500000	21
2017.06.06	03:00:00	1.12624	1.12671	1.12623	1.12668	2399	7934500000	20
2017.06.06	03:15:00	1.12668	1.12700	1.12668	1.12687	2058	6326000000	20
2017.06.06	03:30:00	1.12685	1.12705	1.12660	1.12688	2506	10027000000	20
2017.06.06	03:45:00	1.12690	1.12728	1.12690	1.12726	2294	9899500000	20
2017.06.06	04:00:00	1.12726	1.12744	1.12709	1.12725	2240	7499500000	19
2017.06.06	04:15:00	1.12725	1.12745	1.12704	1.12740	1814	5904500000	20
2017.06.06	04:30:00	1.12740	1.12749	1.12734	1.12746	1492	6934500000	21
2017.06.06	04:45:00	1.12746	1.12748	1.12711	1.12725	1328	4120500000	20
2017.06.06	05:00:00	1.12725	1.12742	1.12725	1.12729	1195	4618500000	21
2017.06.06	05:15:00	1.12730	1.12734	1.12710	1.12712	973	2831000000	21
2017.06.06	05:30:00	1.12712	1.12725	1.12694	1.12699	1002	2423000000	21
2017.06.06	05:45:00	1.12699	1.12700	1.12684	1.12688	1084	3197000000	20
2017.06.06	06:00:00	1.12688	1.12689	1.12660	1.12680	962	2992000000	20
2017.06.06	06:15:00	1.12679	1.12680	1.12659	1.12674	1040	2910500000	20
2017.06.06	06:30:00	1.12674	1.12681	1.12654	1.12675	1935	6795000000	20
2017.06.06	06:45:00	1.12675	1.12685	1.12669	1.12682	1419	5270500000	21
2017.06.06	07:00:00	1.12682	1.12698	1.12659	1.12670	1228	4281500000	21
2017.06.06	07:15:00	1.12670	1.12740	1.12670	1.12736	1415	6498000000	21
2017.06.06	07:30:00	1.12736	1.12770	1.12736	1.12751	1617	7075000000	20
2017.06.06	07:45:00	1.12751	1.12778	1.12715	1.12735	1848	4332500000	19
2017.06.06	08:00:00	1.12735	1.12761	1.12704	1.12710	2312	7534000000	19
2017.06.06	08:15:00	1.12710	1.12766	1.12676	1.12684	2587	9526500000	18
2017.06.06	08:30:00	1.12684	1.12725	1.12659	1.12708	2364	9482500000	19
2017.06.06	08:45:00	1.12708	1.12730	1.12675	1.12695	2831	9896500000	19
2017.06.06	09:00:00	1.12693	1.12702	1.12565	1.12581	3361	12042000000	19
2017.06.06	09:15:00	1.12581	1.12582	1.12424	1.12444	3611	18505000000	18
2017.06.06	09:30:00	1.12444	1.12493	1.12427	1.12485	3126	13502000000	19
2017.06.06	09:45:00	1.12485	1.12510	1.12470	1.12499	2476	8918500000	18
2017.06.06	10:00:00	1.12499	1.12534	1.12482	1.12510	2606	10003500000	19
2017.06.06	10:15:00	1.12510	1.12518	1.12475	1.12499	2295	9030500000	19
2017.06.06	10:30:00	1.12499	1.12551	1.12477	1.12546	2154	10654500000	19
2017.06.06	10:45:00	1.12546	1.12572	1.12512	1.12519	2408	9306000000	19
2017.06.06	11:00:00	1.12522	1.12533	1.12454	1.12470	2721	9260000000	19
2017.06.06	11:15:00	1.12470	1.12499	1.12444	1.12481	2469	11093000000	19
2017.06.06	11:30:00	1.12481	1.12508	1.12465	1.12476	2229	18226000000	19
2017.06.06	11:45:00	1.12476	1.12522	1.12471	1.12488	2293	8363000000	19
2017.06.06	12:00:00	1.12488	1.12500	1.12471	1.12491	1988	6565000000	19
2017.06.06	12:15:00	1.12492	1.12495	1.12445	1.12472	2419	8523000000	19
2017.06.06	12:30:00	1.12472	1.12495	1.12439	1.12475	2434	9795500000	20
2017.06.06	12:45:00	1.12475	1.12531	1.12468	1.12501	2105	8731400000	19
2017.06.06	13:00:00	1.12500	1.12500	1.12405	1.12459	2740	10366000000	18
2017.06.06	13:15:00	1.12459	1.12500	1.12433	1.12456	2886	12245500000	19
2017.06.06	13:30:00	1.12456	1.12596	1.12455	1.12569	3610	12784000000	18
2017.06.06	13:45:00	1.12569	1.12580	1.12484	1.12484	3201	11966000000	18
2017.06.06	14:00:00	1.12488	1.12578	1.12484	1.12578	3078	12509500000	19
2017.06.06	14:15:00	1.12578	1.12581	1.12543	1.12544	2726	18612500000	18
2017.06.06	14:30:00	1.12544	1.12568	1.12474	1.12509	3408	13098000000	18
2017.06.06	14:45:00	1.12509	1.12570	1.12474	1.12553	3452	30825500000	18
2017.06.06	15:00:00	1.12554	1.12620	1.12540	1.12614	3318	11198500000	18
2017.06.06	15:15:00	1.12614	1.12730	1.12607	1.12692	3526	14749000000	18
2017.06.06	15:30:00	1.12692	1.12759	1.12691	1.12749	4143	18718800000	18
2017.06.06	15:45:00	1.12749	1.12753	1.12653	1.12677	3656	13597000000	18
2017.06.06	16:00:00	1.12675	1.12741	1.12646	1.12656	3787	15163500000	18
2017.06.06	16:15:00	1.12656	1.12758	1.12612	1.12742	3701	13573000000	18
2017.06.06	16:30:00	1.12739	1.12769	1.12661	1.12671	3679	13865000000	19
2017.06.06	16:45:00	1.12671	1.12736	1.12645	1.12659	3864	12882500000	19
2017.06.06	17:00:00	1.12661	1.12697	1.12625	1.12676	3486	13107500000	19
2017.06.06	17:15:00	1.12676	1.12729	1.12666	1.12708	3329	11669000000	18
2017.06.06	17:30:00	1.12708	1.12723	1.12667	1.12696	2852	10455500000	18
2017.06.06	17:45:00	1.12696	1.12698	1.12628	1.12661	2430	8475000000	18
2017.06.06	18:00:00	1.12661	1.12716	1.12658	1.12685	1955	8974500000	18
2017.06.06	18:15:00	1.12685	1.12685	1.12645	1.12677	1929	6188500000	19
2017.06.06	18:30:00	1.12677	1.12710	1.12677	1.12695	1671	9149500000	19
2017.06.06	18:45:00	1.12695	1.12720	1.12677	1.12701	1616	7243000000	19
2017.06.06	19:00:00	1.12701	1.12820	1.12700	1.12814	2046	7411500000	19
2017.06.06	19:15:00	1.12814	1.12819	1.12757	1.12759	2065	5309500000	19
2017.06.06	19:30:00	1.12759	1.12771	1.12740	1.12751	1743	7166000000	19
2017.06.06	19:45:00	1.12751	1.12843	1.12739	1.12821	1776	7598500000	18
2017.06.06	20:00:00	1.12821	1.12821	1.12760	1.12786	2103	6891000000	20
2017.06.06	20:15:00	1.12786	1.12820	1.12783	1.12802	1740	7415000000	19
2017.06.06	20:30:00	1.12802	1.12810	1.12705	1.12733	2533	8333600000	19
2017.06.06	20:45:00	1.12733	1.12733	1.12681	1.12692	2357	8321000000	19
2017.06.06	21:00:00	1.12692	1.12772	1.12691	1.12761	2066	7628000000	20
2017.06.06	21:15:00	1.12760	1.12779	1.12722	1.12754	1797	10931000000	19
2017.06.06	21:30:00	1.12754	1.12786	1.12746	1.12778	1916	6282500000	19
2017.06.06	21:45:00	1.12778	1.12788	1.12759	1.12783	2208	8433500000	20
2017.06.06	22:00:00	1.12783	1.12786	1.12765	1.12771	1428	5002000000	20
2017.06.06	22:15:00	1.12771	1.12775	1.12722	1.12730	1297	3400000000	20
2017.06.06	22:30:00	1.12731	1.12746	1.12722	1.12746	1324	5066000000	21
2017.06.06	22:45:00	1.12746	1.12780	1.12745	1.12776	883	6853000000	21
2017.06.06	23:00:00	1.12777	1.12796	1.12766	1.12771	346	473000000	24
2017.06.06	23:15:00	1.12771	1.12796	1.12768	1.12790	720	919000000	26
2017.06.06	23:30:00	1.12790	1.12815	1.12772	1.12789	981	1021000000	22
2017.06.06	23:45:00	1.12789	1.12812	1.12777	1.12782	1114	1598500000	23
2017.06.07	00:00:00	1.12784	1.12821	1.12780	1.12802	1355	1941000000	24
2017.06.07	00:15:00	1.12802	1.12813	1.12785	1.12792	973	1489000000	23
2017.06.07	00:30:00	1.12792	1.12799	1.12782	1.12789	767	1234000000	23
2017.06.07	00:45:00	1.12789	1.12792	1.12774	1.12782	821	1397000000	21
2017.06.07	01:00:00	1.12782	1.12785	1.12767	1.12775	844	1702000000	21
2017.06.07	01:15:00	1.12775	1.12783	1.12765	1.12771	643	1514000000	23
2017.06.07	01:30:00	1.12771	1.12776	1.12725	1.12734	983	2493000000	23
2017.06.07	01:45:00	1.12734	1.12734	1.12702	1.12704	1051	2586600000	21
2017.06.07	02:00:00	1.12704	1.12735	1.12678	1.12730	1823	4424000000	21
2017.06.07	02:15:00	1.12730	1.12753	1.12719	1.12750	1318	3571500000	20
2017.06.07	02:30:00	1.12750	1.12766	1.12725	1.12741	1105	3701000000	21
2017.06.07	02:45:00	1.12741	1.12756	1.12725	1.12726	1468	4496500000	21
2017.06.07	03:00:00	1.12726	1.12738	1.12705	1.12715	1612	4767000000	20
2017.06.07	03:15:00	1.12715	1.12723	1.12676	1.12689	1518	3920000000	20
2017.06.07	03:30:00	1.12689	1.12714	1.12679	1.12691	2408	5541500000	19
2017.06.07	03:45:00	1.12691	1.12729	1.12691	1.12695	1563	4909500000	20
2017.06.07	04:00:00	1.12695	1.12696	1.12668	1.12669	1285	4344000000	21
2017.06.07	04:15:00	1.12669	1.12685	1.12662	1.12669	1311	4154000000	20
2017.06.07	04:30:00	1.12669	1.12672	1.12627	1.12653	1531	5542000000	20
2017.06.07	04:45:00	1.12652	1.12654	1.12620	1.12653	1377	4920000000	20
2017.06.07	05:00:00	1.12653	1.12658	1.12644	1.12650	920	2547000000	21
2017.06.07	05:15:00	1.12650	1.12650	1.12626	1.12641	815	2525000000	21
2017.06.07	05:30:00	1.12641	1.12649	1.12636	1.12639	822	1973500000	21
2017.06.07	05:45:00	1.12639	1.12656	1.12631	1.12646	1019	4738000000	21
2017.06.07	06:00:00	1.12646	1.12653	1.12621	1.12623	1261	3793500000	21
2017.06.07	06:15:00	1.12623	1.12626	1.12603	1.12625	1169	3021500000	21
2017.06.07	06:30:00	1.12625	1.12648	1.12621	1.12647	971	4692000000	23
2017.06.07	06:45:00	1.12647	1.12658	1.12635	1.12647	1221	3819500000	21
2017.06.07	07:00:00	1.12647	1.12657	1.12643	1.12657	1072	5515000000	21
2017.06.07	07:15:00	1.12657	1.12671	1.12647	1.12668	998	3989000000	21
2017.06.07	07:30:00	1.12668	1.12683	1.12666	1.12677	1097	4846000000	21
2017.06.07	07:45:00	1.12677	1.12677	1.12651	1.12654	1296	4581500000	20
2017.06.07	08:00:00	1.12654	1.12689	1.12632	1.12671	2343	6870000000	19
2017.06.07	08:15:00	1.12671	1.12681	1.12633	1.12660	1848	6317500000	19
2017.06.07	08:30:00	1.12661	1.12756	1.12661	1.12745	2473	9992000000	19
2017.06.07	08:45:00	1.12745	1.12771	1.12723	1.12725	2288	8618100000	19
2017.06.07	09:00:00	1.12725	1.12731	1.12621	1.12621	3648	11505500000	18
2017.06.07	09:15:00	1.12621	1.12622	1.12462	1.12562	3905	14444000000	18
2017.06.07	09:30:00	1.12563	1.12568	1.12516	1.12556	3285	15007500000	18
2017.06.07	09:45:00	1.12556	1.12587	1.12522	1.12540	2734	8544500000	19
2017.06.07	10:00:00	1.12540	1.12615	1.12540	1.12613	2432	13000000000	19
2017.06.07	10:15:00	1.12613	1.12613	1.12540	1.12550	2237	8083000000	19
2017.06.07	10:30:00	1.12550	1.12613	1.12531	1.12606	2534	10402500000	19
2017.06.07	10:45:00	1.12606	1.12681	1.12596	1.12626	2722	11424500000	19
2017.06.07	11:00:00	1.12625	1.12719	1.12624	1.12680	2868	11707000000	19
2017.06.07	11:15:00	1.12680	1.12746	1.12655	1.12745	2385	10385500000	19
2017.06.07	11:30:00	1.12745	1.12770	1.12700	1.12739	2416	27864700000	19
2017.06.07	11:45:00	1.12739	1.12739	1.12695	1.12701	2401	14017000000	19
2017.06.07	12:00:00	1.12701	1.12708	1.12267	1.12267	3173	11235400000	19
2017.06.07	12:15:00	1.12268	1.12357	1.12105	1.12209	5093	17311500000	18
2017.06.07	12:30:00	1.12209	1.12231	1.12053	1.12122	4256	15720500000	18
2017.06.07	12:45:00	1.12122	1.12198	1.12053	1.12123	3728	13778200000	19
2017.06.07	13:00:00	1.12123	1.12143	1.12056	1.12143	3208	15800000000	18
2017.06.07	13:15:00	1.12143	1.12155	1.12041	1.12091	3516	25634000000	18
2017.06.07	13:30:00	1.12091	1.12225	1.12083	1.12211	3442	18390500000	18
2017.06.07	13:45:00	1.12211	1.12272	1.12136	1.12158	3264	8647100000	19
2017.06.07	14:00:00	1.12159	1.12220	1.12134	1.12165	3136	9954000000	18
2017.06.07	14:15:00	1.12166	1.12295	1.12164	1.12270	3353	14185500000	18
2017.06.07	14:30:00	1.12270	1.12326	1.12251	1.12278	3441	12521800000	18
2017.06.07	14:45:00	1.12278	1.12337	1.12268	1.12300	3220	9641000000	18
2017.06.07	15:00:00	1.12300	1.12390	1.12278	1.12278	3683	12094000000	19
2017.06.07	15:15:00	1.12278	1.12345	1.12247	1.12310	3816	12226000000	18
2017.06.07	15:30:00	1.12309	1.12346	1.12300	1.12330	4173	13743500000	18
2017.06.07	15:45:00	1.12330	1.12634	1.12301	1.12615	4825	25329200000	18
2017.06.07	16:00:00	1.12616	1.12682	1.12588	1.12637	3997	23861700000	18
2017.06.07	16:15:00	1.12637	1.12667	1.12615	1.12636	3185	10483000000	19
2017.06.07	16:30:00	1.12637	1.12825	1.12623	1.12770	4601	20878500000	18
2017.06.07	16:45:00	1.12769	1.12803	1.12607	1.12629	4352	14598500000	18
2017.06.07	17:00:00	1.12629	1.12637	1.12493	1.12526	3845	19358500000	18
2017.06.07	17:15:00	1.12527	1.12556	1.12468	1.12549	3503	14593500000	18
2017.06.07	17:30:00	1.12549	1.12552	1.12443	1.12455	2980	10959500000	19
2017.06.07	17:45:00	1.12455	1.12483	1.12302	1.12376	3426	16780000000	19
2017.06.07	18:00:00	1.12374	1.12393	1.12231	1.12306	3309	14783500000	19
2017.06.07	18:15:00	1.12308	1.12445	1.12308	1.12406	2826	9823500000	19
2017.06.07	18:30:00	1.12406	1.12526	1.12394	1.12526	2767	8494000000	18
2017.06.07	18:45:00	1.12526	1.12657	1.12515	1.12649	3605	9611000000	19
2017.06.07	19:00:00	1.12649	1.12722	1.12646	1.12667	2883	7232600000	19
2017.06.07	19:15:00	1.12667	1.12705	1.12647	1.12677	2305	6762000000	19
2017.06.07	19:30:00	1.12677	1.12678	1.12628	1.12671	2042	4537000000	19
2017.06.07	19:45:00	1.12671	1.12695	1.12636	1.12654	2120	3161500000	18
2017.06.07	20:00:00	1.12654	1.12682	1.12558	1.12616	2952	9263000000	19
2017.06.07	20:15:00	1.12616	1.12639	1.12579	1.12593	2462	8526000000	19
2017.06.07	20:30:00	1.12593	1.12621	1.12519	1.12561	2114	9418000000	18
2017.06.07	20:45:00	1.12561	1.12593	1.12526	1.12536	2346	9510000000	19
2017.06.07	21:00:00	1.12534	1.12560	1.12516	1.12538	2060	18271000000	19
2017.06.07	21:15:00	1.12538	1.12566	1.12533	1.12550	1689	6922000000	19
2017.06.07	21:30:00	1.12551	1.12623	1.12540	1.12615	2014	9205000000	19
2017.06.07	21:45:00	1.12615	1.12678	1.12604	1.12678	2126	6499000000	19
2017.06.07	22:00:00	1.12675	1.12689	1.12630	1.12630	1156	4950000000	21
2017.06.07	22:15:00	1.12630	1.12650	1.12617	1.12635	854	3096000000	20
2017.06.07	22:30:00	1.12637	1.12658	1.12626	1.12658	1047	5832000000	21
2017.06.07	22:45:00	1.12658	1.12673	1.12588	1.12588	1424	6104500000	20
2017.06.07	23:00:00	1.12593	1.12669	1.12556	1.12593	1118	5104000000	28
2017.06.07	23:15:00	1.12593	1.12634	1.12589	1.12614	1384	1677000000	30
2017.06.07	23:30:00	1.12611	1.12619	1.12582	1.12615	1202	1388000000	31
2017.06.07	23:45:00	1.12615	1.12628	1.12595	1.12603	1596	1622000000	26
2017.06.08	00:00:00	1.12602	1.12617	1.12572	1.12614	1017	1247000000	24
2017.06.08	00:15:00	1.12614	1.12616	1.12586	1.12594	889	1070000000	26
2017.06.08	00:30:00	1.12594	1.12595	1.12548	1.12563	941	1958000000	23
2017.06.08	00:45:00	1.12563	1.12581	1.12563	1.12580	740	1070000000	23
2017.06.08	01:00:00	1.12580	1.12612	1.12572	1.12575	901	1378000000	22
2017.06.08	01:15:00	1.12575	1.12594	1.12563	1.12579	651	1723000000	21
2017.06.08	01:30:00	1.12579	1.12607	1.12559	1.12607	974	1920000000	20
2017.06.08	01:45:00	1.12607	1.12607	1.12547	1.12557	1129	2367000000	21
2017.06.08	02:00:00	1.12557	1.12571	1.12521	1.12545	1660	4136000000	20
2017.06.08	02:15:00	1.12545	1.12547	1.12513	1.12516	1389	3087500000	20
2017.06.08	02:30:00	1.12516	1.12516	1.12481	1.12500	1841	5069500000	21
2017.06.08	02:45:00	1.12500	1.12518	1.12491	1.12506	1659	4877500000	20
2017.06.08	03:00:00	1.12506	1.12506	1.12474	1.12487	1506	4376000000	20
2017.06.08	03:15:00	1.12488	1.12519	1.12484	1.12503	1240	3143500000	21
2017.06.08	03:30:00	1.12503	1.12525	1.12474	1.12525	2086	6167500000	20
2017.06.08	03:45:00	1.12525	1.12570	1.12508	1.12552	1603	4703000000	20
2017.06.08	04:00:00	1.12554	1.12591	1.12549	1.12554	1527	4677000000	20
2017.06.08	04:15:00	1.12554	1.12566	1.12537	1.12559	1476	5436000000	20
2017.06.08	04:30:00	1.12559	1.12586	1.12553	1.12570	1321	5117000000	20
2017.06.08	04:45:00	1.12570	1.12615	1.12570	1.12615	1068	4062000000	21
2017.06.08	05:00:00	1.12615	1.12615	1.12570	1.12574	1402	4053000000	20
2017.06.08	05:15:00	1.12574	1.12595	1.12565	1.12575	1281	5002000000	21
2017.06.08	05:30:00	1.12575	1.12579	1.12549	1.12570	1368	4645000000	19
2017.06.08	05:45:00	1.12570	1.12573	1.12534	1.12539	1189	3127000000	20
2017.06.08	06:00:00	1.12539	1.12555	1.12529	1.12538	759	1412000000	20
2017.06.08	06:15:00	1.12538	1.12545	1.12515	1.12532	1401	3624500000	21
2017.06.08	06:30:00	1.12531	1.12534	1.12503	1.12520	1321	4593000000	20
2017.06.08	06:45:00	1.12520	1.12586	1.12520	1.12575	2692	14643500000	19
2017.06.08	07:00:00	1.12575	1.12597	1.12523	1.12563	2060	7840000000	18
2017.06.08	07:15:00	1.12563	1.12616	1.12550	1.12586	1947	14261500000	19
2017.06.08	07:30:00	1.12586	1.12590	1.12554	1.12582	1622	6598500000	20
2017.06.08	07:45:00	1.12582	1.12637	1.12563	1.12636	2258	8615000000	20
2017.06.08	08:00:00	1.12636	1.12693	1.12605	1.12631	2860	7416500000	20
2017.06.08	08:15:00	1.12631	1.12661	1.12593	1.12649	1921	6224500000	19
2017.06.08	08:30:00	1.12649	1.12658	1.12578	1.12578	2465	8116000000	19
2017.06.08	08:45:00	1.12579	1.12594	1.12506	1.12525	2397	9216500000	19
2017.06.08	09:00:00	1.12525	1.12600	1.12501	1.12599	3234	12288600000	19
2017.06.08	09:15:00	1.12599	1.12615	1.12537	1.12571	2985	11206000000	19
2017.06.08	09:30:00	1.12571	1.12609	1.12516	1.12605	2817	12223000000	19
2017.06.08	09:45:00	1.12605	1.12649	1.12578	1.12598	2559	9542000000	19
2017.06.08	10:00:00	1.12598	1.12635	1.12562	1.12590	2662	10721500000	19
2017.06.08	10:15:00	1.12590	1.12604	1.12497	1.12519	2356	8489000000	18
2017.06.08	10:30:00	1.12519	1.12543	1.12445	1.12469	2865	10831000000	19
2017.06.08	10:45:00	1.12469	1.12505	1.12433	1.12492	2798	9389000000	19
