,FECHA,TIPO_INGRESO,LINEA_1,LINEA_2,LINEA_3,LINEA_4,LINEA_5,LINEA_6,LINEA_7,LINEA_8,LINEA_9,LINEA_A,LINEA_B,LINEA_12,AÑO,MES
5645,2017-09-15,Recargas,1302527,1580469,1465878,181388,376055,353127,978248,788943,673854,374572,797785,1919510,2017,9
5646,2017-09-16,Recargas,579829,705114,694519,71151,183520,120973,346712,370752,296457,183569,440465,879503,2017,9
5647,2017-09-17,Recargas,608862,750281,696582,81494,194137,124841,320886,394794,283861,198109,504430,925289,2017,9
5648,2017-09-18,Recargas,1742691,2403335,2302992,304999,567595,624432,1363028,1197530,956653,597778,1343598,2613643,2017,9
5649,2017-09-19,Recargas,710649,942630,967912,99137,223439,239370,526265,406740,374915,227379,500124,910209,2017,9
5650,2017-09-20,Recargas,0,0,0,0,0,0,0,0,0,0,0,0,2017,9
5651,2017-09-21,Recargas,26511,29582,25810,2219,6647,3952,10881,7565,13101,2949,8932,12068,2017,9
5652,2017-09-22,Recargas,0,0,0,0,0,0,0,0,0,0,0,0,2017,9
5653,2017-09-23,Recargas,0,0,0,0,0,0,0,0,0,0,0,0,2017,9
5654,2017-09-24,Recargas,0,0,0,0,0,0,0,0,0,0,0,0,2017,9
5655,2017-09-25,Recargas,0,0,0,0,0,0,0,0,0,0,0,0,2017,9
5656,2017-09-26,Recargas,0,0,0,0,0,0,0,0,0,0,0,0,2017,9
5657,2017-09-27,Recargas,0,0,0,0,0,0,0,0,0,0,0,0,2017,9
5658,2017-09-28,Recargas,1139320,1491376,1421238,168299,356248,309721,814068,709264,622491,312266,769518,1436618,2017,9
5659,2017-09-29,Recargas,1161051,1486523,1379065,158264,335486,312306,840343,706609,584607,306248,672645,1353819,2017,9
5660,2017-09-30,Recargas,920151,1202870,1094140,123065,273583,219508,545103,624735,479421,273502,612787,1050349,2017,9
5661,2017-10-01,Recargas,557901,679272,636169,73482,180063,111264,279576,357706,274884,167763,450201,669114,2017,10
5662,2017-10-02,Recargas,1482649,1961939,1895952,245841,504689,512278,1062407,974384,823407,484872,1088106,1877844,2017,10
5663,2017-10-03,Recargas,1251186,1658663,1573370,183634,405267,370340,864194,784229,670581,357810,767869,1515159,2017,10
5664,2017-10-04,Recargas,1093828,1488069,1478561,171511,340343,311704,772020,705204,633243,319897,680281,1432911,2017,10
5665,2017-10-05,Recargas,1116724,1512522,1400436,161458,342134,307074,741471,695909,589521,306871,654722,1429553,2017,10
5666,2017-10-06,Recargas,1174224,1577794,1467844,174218,352221,347144,810010,751945,622634,328281,699028,1508888,2017,10
5667,2017-10-07,Recargas,984455,1371328,1189191,137200,273103,231712,562959,683323,536397,293737,675945,1211167,2017,10
5668,2017-10-08,Recargas,613844,770985,721636,78211,173138,118567,289355,426323,290382,187140,471637,757722,2017,10
5669,2017-10-09,Recargas,1534359,2168233,2109419,245183,503918,530460,1105348,1038874,851294,504913,1150426,1985896,2017,10
5670,2017-10-10,Recargas,1246868,1677948,1650716,169065,373157,360468,861920,782780,696211,367348,783468,1583163,2017,10
5671,2017-10-11,Recargas,1147299,1540263,1491122,165889,341043,315963,807154,729745,619405,326938,730764,1453764,2017,10
5672,2017-10-12,Recargas,1103155,1537858,1448311,170866,332363,304188,790553,700382,604651,306113,720513,1483812,2017,10
5673,2017-10-13,Recargas,1351249,1833346,1669490,196949,397426,389746,976220,847039,683346,388787,829553,1734340,2017,10
5674,2017-10-14,Recargas,1158670,1563265,1326660,171143,339564,281908,706343,784846,627227,332233,814046,1414213,2017,10
5675,2017-10-15,Recargas,672349,849358,806739,91964,208777,139581,340040,446406,333523,212584,550021,828794,2017,10
5676,2017-10-16,Recargas,1782917,2349618,2320848,295070,632867,624897,1350046,1181741,972945,581812,1361406,2247712,2017,10
5677,2017-10-17,Recargas,1366453,1775221,1742795,192611,418371,393570,997476,841503,724132,374980,843933,1669741,2017,10
5678,2017-10-18,Recargas,1193081,1554664,1522178,172177,309577,324191,837301,744239,615373,334615,761587,1515848,2017,10
5679,2017-10-19,Recargas,1126477,1517361,1427428,171301,288021,313330,784087,718269,606669,319474,726161,1468468,2017,10
5680,2017-10-20,Recargas,1214598,1646046,1440288,190991,286020,362992,881468,798499,643624,344351,762626,1561406,2017,10
5681,2017-10-21,Recargas,1097837,1483190,1216027,171668,227896,249713,646163,740581,575801,313737,758454,1284635,2017,10
5682,2017-10-22,Recargas,650151,820758,716726,97073,143507,132026,315356,419741,301132,193658,497969,777294,2017,10
5683,2017-10-23,Recargas,1626407,2245505,2013730,284230,455968,556277,1233283,1088955,884234,557068,1243351,2082405,2017,10
5684,2017-10-24,Recargas,1276044,1722905,1568909,205868,304387,371339,923105,776285,673399,375500,825075,1600964,2017,10
5685,2017-10-25,Recargas,1162399,1591496,1476737,180114,266700,321250,843522,754355,619631,325156,766210,1496492,2017,10
5686,2017-10-26,Recargas,1120609,1538505,1417485,179203,264728,309141,790489,726364,615362,316007,746045,1511411,2017,10
5687,2017-10-27,Recargas,1276503,1674998,1527495,199145,286126,372928,889024,799998,639867,353226,798106,1630854,2017,10
5688,2017-10-28,Recargas,1159305,1507047,1320478,183756,241742,255729,687779,812150,613436,337329,809439,1386516,2017,10
5689,2017-10-29,Recargas,686286,845525,729306,102273,149460,129407,325558,427497,357264,201272,512821,805279,2017,10
5690,2017-10-30,Recargas,1774015,2310552,2112904,286653,477247,565596,1233019,1166552,891674,571758,1274546,2406173,2017,10
5691,2017-10-31,Recargas,1497730,1906225,1749584,220679,347808,434327,1081746,920952,735212,426161,939978,2016265,2017,10
5692,2017-11-01,Recargas,1172662,1581266,1386537,189016,238506,308563,836675,747495,595940,329973,746680,1689369,2017,11
5693,2017-11-02,Recargas,776604,1009229,922933,108569,156582,181051,499770,502261,447420,226271,548892,1143476,2017,11
5694,2017-11-03,Recargas,1165300,1605257,1456406,189146,248056,325630,959540,763420,647046,346064,791606,1804092,2017,11
5695,2017-11-04,Recargas,1028984,1398067,1192564,154678,189352,225875,720490,677994,531209,294930,718915,1441554,2017,11
5696,2017-11-05,Recargas,608836,769609,706808,86083,119427,113000,405499,385011,288125,186066,485135,912953,2017,11
5697,2017-11-06,Recargas,1626770,2194509,2123318,279186,450272,531966,1267099,1054614,878616,535048,1175729,2368522,2017,11
5698,2017-11-07,Recargas,1279322,1752290,1645439,188644,331235,355978,1025122,821277,654760,379527,834289,1886352,2017,11
5699,2017-11-08,Recargas,1186360,1606279,1475646,173748,330347,309824,907366,754809,599747,334928,784555,1748158,2017,11
5700,2017-11-09,Recargas,1123372,1515747,1448609,167279,331825,305128,853449,722776,564194,316168,741751,1718697,2017,11
5701,2017-11-10,Recargas,1232773,1683225,1530704,182189,351983,317659,896885,812165,560864,348175,783262,1868807,2017,11
5702,2017-11-11,Recargas,1070815,1532430,1237596,162429,288955,224941,669008,762803,500325,315097,772482,1562556,2017,11
5703,2017-11-12,Recargas,610427,820007,724475,83839,189843,116835,340251,419169,287913,194571,507035,946240,2017,11
5704,2017-11-13,Recargas,1641271,2297876,2208866,270204,557973,502492,1185470,1135710,749534,550738,1211742,2431912,2017,11
5705,2017-11-14,Recargas,1415594,1939870,1810626,208413,413256,393084,1037175,895688,615487,393706,887074,2014636,2017,11
5706,2017-11-15,Recargas,1490697,1936754,1831626,201936,424015,390723,1112201,889546,696793,400843,938728,2121185,2017,11
5707,2017-11-16,Recargas,1369123,1862569,1747804,210678,411680,370458,982796,894812,698205,371752,864328,1974025,2017,11
5708,2017-11-17,Recargas,1342808,1830716,1623256,194866,372604,360461,944980,868431,688018,376674,811573,1974790,2017,11
5709,2017-11-18,Recargas,1116745,1520907,1367698,164100,302624,240982,707041,784006,571363,338081,782720,1632414,2017,11
5710,2017-11-19,Recargas,651641,840987,759180,83859,170358,128525,343858,472442,326555,186333,525709,979708,2017,11
5711,2017-11-20,Recargas,741929,893133,840440,94528,216305,143775,411004,496748,328565,217453,591223,1117854,2017,11
5712,2017-11-21,Recargas,1558346,2032490,2012508,237257,541278,505435,1248466,1071694,853218,523962,1132393,2412116,2017,11
5713,2017-11-22,Recargas,1218393,1659062,1631683,198662,355331,341453,935679,805880,649265,358499,823240,1854733,2017,11
5714,2017-11-23,Recargas,1118317,1561590,1438182,184799,319411,302841,838347,730440,592608,324180,728629,1730615,2017,11
5715,2017-11-24,Recargas,1201279,1578284,1469699,195003,319510,340672,853755,788504,607230,333197,720151,1827520,2017,11
5716,2017-11-25,Recargas,1081249,1419624,1250587,178089,279072,234098,671559,753877,535525,318567,754472,1585170,2017,11
5717,2017-11-26,Recargas,619331,803638,718174,98231,176968,130609,341383,427829,293459,193937,511315,936471,2017,11
5718,2017-11-27,Recargas,1574621,2114310,2004205,278010,516089,472245,1222789,1048505,793875,491341,1183179,2420571,2017,11
5719,2017-11-28,Recargas,1292539,1752233,1582334,191576,339209,321970,952944,775432,605616,378770,823168,1912060,2017,11
5720,2017-11-29,Recargas,1337669,1801816,1612158,202785,315347,295492,957360,782462,590074,361111,777335,1913713,2017,11
5721,2017-11-30,Recargas,1436775,1853158,1693764,225907,395941,354477,1035866,834736,662928,379030,857372,2034329,2017,11
5722,2017-12-01,Recargas,1427433,1885343,1606855,233237,406381,411139,1001433,856974,644292,414125,882297,2061885,2017,12
5723,2017-12-02,Recargas,1143672,1638127,1271833,189214,320963,245787,706960,784080,539564,355441,801852,1664865,2017,12
5724,2017-12-03,Recargas,697555,929827,735097,110266,200651,122259,360987,457537,311067,213014,559229,1056189,2017,12
5725,2017-12-04,Recargas,1670582,2331421,2019831,298638,524176,446602,1303255,1085047,761799,556212,1171629,2465499,2017,12
5726,2017-12-05,Recargas,1287529,1828929,1600100,207746,381814,323087,1009950,804312,615783,397406,828374,1926661,2017,12
5727,2017-12-06,Recargas,1196577,1666246,1494088,187030,348448,312276,884310,757829,597279,343262,765830,1820205,2017,12
5728,2017-12-07,Recargas,1158160,1602800,1428057,183035,326882,317761,840916,734448,573093,328353,738081,1792646,2017,12
5729,2017-12-08,Recargas,1231968,1743914,1489746,209398,341145,346522,903840,779312,591900,346806,802425,1919452,2017,12
5730,2017-12-09,Recargas,1071837,1560897,1243528,188922,291581,243833,679371,736747,533397,331425,744134,1617488,2017,12
5731,2017-12-10,Recargas,656749,910730,758540,112215,197118,146222,345689,464608,311971,197309,534563,1017669,2017,12
5732,2017-12-11,Recargas,1474082,2077515,1909241,277162,450520,443325,1124261,1002955,731401,461634,1061041,2323906,2017,12
5733,2017-12-12,Recargas,1129951,1524859,1335606,173631,327420,304674,775312,685794,548904,314884,744408,1649672,2017,12
5734,2017-12-13,Recargas,1188436,1618209,1485890,200581,329535,336804,834183,740193,572660,347988,792970,1851499,2017,12
5735,2017-12-14,Recargas,1249542,1642394,1445588,197163,327974,319402,833652,728433,583961,341176,771079,1872740,2017,12
5736,2017-12-15,Recargas,1349552,1811143,1592028,220589,361513,349403,897308,813697,638862,376002,833146,2050139,2017,12
5737,2017-12-16,Recargas,1181460,1515625,1331153,195161,315006,258093,690285,761611,543171,364160,839539,1772301,2017,12
5738,2017-12-17,Recargas,760953,918281,834897,115663,195956,149766,353765,473182,329499,223981,587056,1088690,2017,12
5739,2017-12-18,Recargas,1545763,1965433,1779914,260680,423620,432152,1140418,967218,758984,474958,1038577,2271130,2017,12
5740,2017-12-19,Recargas,1216341,1551981,1374655,190523,325497,306495,918509,758912,585842,347581,779489,1858285,2017,12
5741,2017-12-20,Recargas,1126062,1463964,1292439,173967,309982,251975,807118,714320,554968,326902,734774,1757578,2017,12
5742,2017-12-21,Recargas,1048913,1433574,1235014,178292,282702,257307,734095,708688,533264,313442,717601,1709688,2017,12
5743,2017-12-22,Recargas,1051528,1507646,1248697,173066,241694,262223,714321,694413,527479,295419,727476,1757102,2017,12
5744,2017-12-23,Recargas,840968,1233797,1000089,152675,226752,182404,475555,624106,419487,260171,670139,1428812,2017,12
5745,2017-12-24,Recargas,383122,505076,455872,65528,113550,74786,166888,267161,170976,122750,342736,718702,2017,12
5746,2017-12-25,Recargas,302077,389421,334587,40604,109669,68437,123658,198671,125546,105153,276270,533384,2017,12
5747,2017-12-26,Recargas,1111181,1467773,1274931,180284,260679,292998,759257,735002,557450,339556,793350,1702275,2017,12
5748,2017-12-27,Recargas,949347,1276939,1039305,143954,190595,213914,610547,614029,456293,261406,657895,1448858,2017,12
5749,2017-12-28,Recargas,899293,1191774,1020451,137928,190720,215516,558160,583965,415588,249624,614804,1394467,2017,12
5750,2017-12-29,Recargas,973394,1256257,1021632,136938,205512,224198,602650,615736,450935,280500,645308,1491071,2017,12
5751,2017-12-30,Recargas,812931,1072609,859450,122682,170676,164972,402227,557594,374672,247259,616421,1225191,2017,12
5752,2017-12-31,Recargas,366710,451731,423873,58006,90521,73068,156894,254116,167378,122710,322241,657510,2017,12
5753,2018-01-01,Recargas,303863,366270,328382,41505,64900,63943,119306,192655,121071,114682,272554,536699,2018,1
5754,2018-01-02,Recargas,1200979,1575422,1350256,203140,234939,335709,874218,789709,609733,393352,857718,1862255,2018,1
5755,2018-01-03,Recargas,1122789,1433104,1220321,163839,216584,277357,755623,703173,569341,319383,748586,1618716,2018,1
5756,2018-01-04,Recargas,983746,1331803,1131465,161396,252601,236020,671663,645257,533496,279066,670310,1609253,2018,1
5757,2018-01-05,Recargas,1018333,1367706,1113327,164540,272349,238908,681555,684162,526289,286241,661970,1665345,2018,1
5758,2018-01-06,Recargas,837885,1158280,977392,126919,239127,175648,479665,584844,440095,251953,589989,1312542,2018,1
5759,2018-01-07,Recargas,545616,686662,629632,79611,172414,101257,244811,365063,261113,173401,432952,873528,2018,1
5760,2018-01-08,Recargas,1430785,1938627,1889042,252679,448345,429900,1111989,984068,797438,468070,991425,2262273,2018,1
5761,2018-01-09,Recargas,1163027,1543487,1445794,179975,332396,309771,843246,744570,638953,336412,710538,1779554,2018,1
5762,2018-01-10,Recargas,1134383,1447570,1338011,168060,294423,283770,809811,708694,593325,308597,670549,1718581,2018,1
5763,2018-01-11,Recargas,1077167,1419280,1314385,162480,258016,257131,817344,674296,564717,292721,671169,1692402,2018,1
5764,2018-01-12,Recargas,1223094,1551192,1360336,180660,318827,300301,886321,766457,621170,318645,724501,1860816,2018,1
5765,2018-01-13,Recargas,1035256,1315538,1108813,157767,281295,200637,674170,710104,508846,300403,723014,1547538,2018,1
5766,2018-01-14,Recargas,601696,704490,640180,71897,177118,97859,329763,393342,276719,163486,455000,940685,2018,1
5767,2018-01-15,Recargas,1695505,2089760,1923619,235586,516931,465870,1323371,1113393,864868,501800,1126016,2539525,2018,1
5768,2018-01-16,Recargas,1401759,1782892,1593094,181976,394122,328252,1119957,865476,734949,389391,857082,2050487,2018,1
5769,2018-01-17,Recargas,1205030,1594662,1434575,150695,320487,275155,918420,754595,624161,325464,747462,1811822,2018,1
5770,2018-01-18,Recargas,1128938,1475104,1325549,150023,300299,266037,836315,691865,550752,309806,689940,1703107,2018,1
5771,2018-01-19,Recargas,1254711,1575650,1450618,153387,313993,289350,885951,736081,617407,328976,705653,1801835,2018,1
5772,2018-01-20,Recargas,1081939,1380163,1243304,135181,270792,199323,663673,682844,511433,302700,695544,1536427,2018,1
5773,2018-01-21,Recargas,620800,749953,695256,73165,171389,107922,327694,382421,277526,175495,436079,926726,2018,1
5774,2018-01-22,Recargas,1578060,2020428,2002216,218216,448852,424035,1228047,983306,809662,489936,1036799,2299948,2018,1
5775,2018-01-23,Recargas,1242871,1578983,1500910,162047,302766,308658,939155,737544,645380,335434,747467,1832030,2018,1
5776,2018-01-24,Recargas,1150340,1442853,1363134,162555,292040,266941,836622,688573,535966,287164,663306,1694942,2018,1
5777,2018-01-25,Recargas,1172947,1526753,1413240,168994,300204,280272,847331,700959,568013,274373,685697,1715324,2018,1
5778,2018-01-26,Recargas,1245305,1648883,1524108,183157,314836,324728,895997,764245,626751,323296,735844,1842451,2018,1
5779,2018-01-27,Recargas,1067788,1503037,1250159,165770,267118,223127,636933,681549,532384,294989,677862,1495169,2018,1
5780,2018-01-28,Recargas,620269,813534,669635,86058,178891,106018,303292,370001,271916,168654,426146,880998,2018,1
5781,2018-01-29,Recargas,1647659,2177891,2060061,261015,482588,463500,1170809,1022217,865369,497060,1085704,2353552,2018,1
5782,2018-01-30,Recargas,1417427,1822337,1697711,200506,377609,356561,986952,840963,731619,382096,811811,1976789,2018,1
5783,2018-01-31,Recargas,1480045,1894734,1759623,203923,384204,356373,1084667,870623,754373,393489,879560,1977223,2018,1
5784,2018-02-01,Recargas,1376837,1794439,1679952,207059,393250,372899,1015506,834898,715274,387175,879882,1943604,2018,2
5785,2018-02-02,Recargas,1321724,1731147,1565786,193747,353914,311034,951489,811178,669699,361974,783269,1870251,2018,2
5786,2018-02-03,Recargas,1097476,1465972,1282633,155513,291820,197240,675101,709799,564321,311993,738592,1495035,2018,2
5787,2018-02-04,Recargas,585970,730125,663762,72016,167247,92023,297165,365319,261516,171078,427743,863607,2018,2
5788,2018-02-05,Recargas,712973,860585,805088,92147,207127,123172,398012,442625,331164,220501,531145,1034515,2018,2
5789,2018-02-06,Recargas,1602739,2196438,2139494,265515,555141,454142,1267568,1055232,851548,527697,1120875,2389277,2018,2
5790,2018-02-07,Recargas,1278495,1722696,1628573,197157,384659,346556,977419,792214,659534,364510,821686,1858141,2018,2
5791,2018-02-08,Recargas,1159345,1575113,1484206,171300,331043,283809,872388,721487,607015,322693,741651,1749112,2018,2
5792,2018-02-09,Recargas,1242895,1650461,1491761,180687,342532,304446,848171,762474,604244,332593,755514,1819117,2018,2
